Num_Theatres_Widest,Num_Theatres_Opening,Franchise_Raw,Google_Trends,sentiment,metacritics,director_nom,director_win,numNominatedActors,numWinningActors,totNumNom,totNumWins,Adjusted Budget,Adjusted Worldwide,Adjusted Domestic,runtime,male_18_29_ratings,male_30_44_ratings,male_45_plus_ratings,female_18_29_ratings,female_30_44_ratings,female_45_plus_ratings,Adventure,Action,Animation,Family,Science Fiction,Comedy,Drama,Romance,Horror,Mystery,Documentary,Music,Thriller,Crime,War,total_language,total_countries,PG-13,PG,R,G,NC-17,NR,Mon,Tue,Wed,Thurs,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2219,2218,0,0,0.3818,45,0,0,1,0,1,0,22.45038168,75.40687023,3.856042165,109,6.9,6.7,6.4,6.9,6.6,6.6,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,63,0,0,-0.8957,44,0,0,0,0,0,0,22.45038168,0.495229008,-1.01288991,144,5.8,5.5,5,5.6,5.3,5.3,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2324,2324,0,3,-0.9231,58,0,0,1,1,1,1,22.63081395,72.04142442,3.47153302,126,7.3,7.2,7,6.9,6.9,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,5,0,0,0,74,0,0,0,0,0,0,22.63081395,33.31758721,1.969406844,120,7.3,7.2,7.3,7.4,7.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2809,745,0,0,0,81,3,0,4,1,9,1,22.82035176,256.8919598,4.966689533,122,7.9,7.7,7.6,7.7,7.6,7.7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2421,2421,0,1,0.8074,49,0,0,0,0,0,0,22.88997214,22.64902507,2.314491644,109,6.6,6.6,6.3,6.2,6.1,6.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,22,0,0,-0.5719,60,0,0,1,1,3,1,22.90668348,7.962799496,0.057477474,91,6.9,6.7,6.4,6.8,6.5,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3169,3167,1,0,0,51,0,0,0,0,0,0,22.90668348,78.97351828,4.051521741,99,6.6,6.3,6.3,7,6.7,6.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1919,1915,0,2,-0.4939,50,0,0,1,0,1,0,23.06666667,26.41133333,2.915245022,88,5.9,5.6,5.6,6.1,5.8,6.2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,2121,0,1,0.8555,66,0,0,0,0,0,0,23.06666667,14.07066667,1.791314926,111,6.5,6.4,6.6,6.1,6.2,6.4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2223,2223,0,1,-0.3818,41,0,0,0,0,0,0,23.06666667,39.90533333,2.760052133,96,6.3,6.1,5.9,6.2,5.9,5.7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2523,2523,0,0,0.4939,57,0,0,2,0,3,0,23.06666667,59.28133333,3.547181472,98,6.5,6.4,6.4,6.7,6.6,6.8,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2750,2750,0,3,0.4019,42,0,0,1,0,1,0,23.06666667,88.46066667,3.870756468,123,7,6.9,6.8,7.1,7,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
995,962,0,0,0.2732,61,0,0,0,0,0,0,23.06666667,20.068,2.809884507,120,7.5,7.4,7.2,7.7,7.5,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2964,2964,0,2,0.7184,46,0,0,0,0,0,0,23.11068702,26.94045802,3.23300455,110,6.4,6.3,5.7,5.8,5.9,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1902,1902,0,0,-0.8271,41,0,0,2,2,3,2,23.29253366,16.30477356,1.220241222,92,6.4,6.1,6.2,6.8,6.4,6.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2167,2023,0,1,0,55,0,0,1,1,2,1,23.29253366,94.12301102,4.049771321,122,7.3,7.1,7.3,7.6,7.4,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3271,3260,0,2,0,37,0,0,0,0,0,0,23.29253366,71.78335373,4.146422432,138,5.4,5.1,5.7,6.9,7.1,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2101,2101,0,2,-0.9439,63,0,0,4,2,5,2,23.40713407,16.70418204,2.486801123,116,6.8,6.7,6.7,6.7,6.6,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2570,2570,0,1,-0.9531,40,0,0,1,0,1,0,23.40713407,45.85670357,3.067681002,100,6.7,6.4,6.4,6.8,6.5,6.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2808,2711,0,0,0.9595,52,0,0,0,1,0,1,23.67954911,29.66908213,3.170476889,95,5.6,5.5,5.6,5.8,5.6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3054,2839,0,3,-0.4404,66,0,0,1,0,1,0,23.67954911,179.6859903,4.786907837,97,6.9,6.7,6.7,7.5,7.1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,2,0,9,0.7227,57,0,0,0,0,0,0,23.77099237,2.377099237,-2.372630863,105,6.7,6.7,6.6,6.9,6.8,6.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2611,837,0,0,-0.1779,89,0,0,0,0,0,0,23.77099237,345.4717557,5.134023176,82,7.5,7.4,6.9,6.6,6.7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,320,0,0,0.7579,50,0,0,1,1,1,1,23.82190942,40.44430845,1.492174937,112,7.3,6.8,6.9,7.4,7.1,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3401,3391,1,1,-0.1531,54,0,0,0,0,0,0,23.90703518,83.78329146,3.974950619,94,6.4,6,6,6.7,6.4,6.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,1045,0,1,0,64,0,0,3,1,5,1,24.09470752,33.37116992,3.191942542,115,6.8,6.7,6.9,6.6,6.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1287,1267,0,1,-0.91,68,0,0,4,2,16,2,24.09470752,61.32103064,3.694815838,104,7.6,7.4,7.5,7.5,7.4,7.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1613,1603,0,0,-0.1997,69,0,0,0,0,0,0,24.09470752,78.06685237,3.59078511,112,7.4,7.2,7.3,7.1,7.1,7.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1639,1639,0,1,0.6808,20,0,0,1,0,1,0,24.09470752,8.448809192,2.134025507,83,4.2,3.8,4.9,4.3,4.8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2574,2464,0,1,-0.4678,47,0,0,0,0,0,0,24.09470752,53.85167131,3.857484457,110,6.2,6.1,6.2,6.3,6,6.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2469,2467,0,3,-0.8908,55,0,0,0,1,0,1,24.09470752,79.03064067,3.459623948,109,6.9,6.8,6.7,6.7,6.6,6.9,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2636,2604,0,1,0.4404,34,0,0,2,0,2,0,24.09470752,50.11699164,3.141170217,101,6.1,5.9,5.6,6,5.8,5.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2927,2729,0,3,0.296,39,0,0,1,0,2,0,24.09470752,50.11699164,3.401127741,115,6.9,6.2,5.7,7,6.3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3239,3215,0,1,0.5423,41,0,0,0,0,0,0,24.09470752,179.8669916,4.734859772,91,3.2,3.2,4.3,4.5,4.8,5.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,4,0,0,0.8779,55,0,0,2,2,4,2,24.09470752,6.626044568,1.439022906,114,7,6.8,6.3,7.2,6.9,6.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
882,882,0,0,0.765,84,1,0,3,1,3,2,24.09470752,65.77855153,3.645726228,128,7.7,7.5,7.5,7.9,7.7,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436,46,0,0,-0.296,69,0,0,2,1,3,2,24.11913815,26.53105196,2.343254984,108,6.8,6.8,6.9,6.8,6.8,7.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,6,0,0,0.5683,58,0,0,2,0,2,0,24.11913815,10.41508238,0.679749851,105,5.5,5.3,5.5,5.6,5.3,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
824,823,0,0,0.5719,79,0,0,4,0,6,0,24.37600644,47.21980676,3.488398846,121,8.1,8.1,7.9,8.2,8.3,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1729,1729,0,38,0.9432,90,0,0,3,0,10,0,24.47109471,50.43173432,3.304590749,126,8.3,7.9,7.4,7.9,7.6,7.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2508,2508,0,1,-0.9605,30,0,0,0,0,0,0,24.69707521,12.1678273,2.278124,102,6.1,6,6,5.9,5.5,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848,2847,0,1,0.8126,33,0,0,0,0,0,0,25.07246377,23.54025765,3.146807144,92,5.1,4.8,5,5.8,5.5,5.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2441,2439,0,0,0.1298,67,1,1,1,0,2,0,25.08827238,36.43253468,3.026068207,93,5.8,5.8,6,5.4,5.4,5.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1143,17,0,0,-0.7783,98,0,0,0,0,0,0,25.09160305,110.0068702,3.905098322,118,8.3,8.2,8.1,8.3,8.3,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
781,720,0,1,-0.7184,89,2,1,1,0,1,0,25.09160305,90.7259542,2.902762863,141,8.1,7.9,7.9,7.8,7.7,7.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,130,0,0,0,73,0,0,5,4,12,5,25.14534884,14.71002907,1.61523503,135,7.3,6.9,6.4,7.4,7,6.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,1671,0,1,-0.4588,61,0,0,1,0,1,0,25.14534884,27.91133721,3.209559305,124,7.7,7.5,7.3,7.5,7.3,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1736,1736,0,0,0.1779,33,0,0,0,0,0,0,25.14534884,12.94985465,2.320804731,84,4.7,4.4,4.5,4.7,4.2,4.6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1823,1822,0,0,0.0258,36,0,0,0,0,0,0,25.14534884,21.37354651,2.480232468,105,7,6.8,6.4,7.1,6.7,6.6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2840,2801,0,4,-0.7184,17,0,0,0,0,0,0,25.14534884,109.2565407,3.910291857,86,2.4,2.1,2.4,2.7,2.3,2.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2831,2831,0,0,-0.91,29,0,0,1,1,1,1,25.14534884,105.7361919,4.098056173,96,5.9,5.7,5.8,6.5,6.2,6.3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3132,2925,0,4,0.762,62,0,0,1,0,2,0,25.14534884,148.1061047,4.613464184,105,7.1,6.7,6.6,7.2,6.8,6.9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3069,2948,0,8,0.7003,76,0,0,2,0,3,0,25.14534884,213.6097384,5.028854932,113,7.8,7.6,7.1,7.2,7.2,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
715,715,0,0,0.4939,61,0,0,0,0,0,0,25.14534884,92.15770349,2.988950609,128,7.5,7.6,7.6,7.7,7.8,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2213,2213,0,1,0.5574,47,0,0,1,0,1,0,25.2994429,21.20334262,2.977425046,120,6.1,6.1,6.1,6.1,6.2,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2225,2225,0,1,-0.3919,38,0,0,1,0,1,0,25.41003672,74.32435741,4.234549881,105,5.8,5.3,4.9,6.4,5.9,6.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
174,1,0,0,-0.9612,82,0,0,0,0,0,0,25.54570652,128.4267311,2.036146517,156,8.3,8.3,8.3,8.1,8.1,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3045,2981,0,2,-0.4767,46,0,0,3,0,6,0,25.63962559,194.5912637,4.618520609,122,6.7,6.7,6.7,6.7,6.7,6.9,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,748,1,2,-0.6249,33,0,0,0,0,0,0,25.63962559,145.7410296,4.477159519,90,6.1,5.9,5.6,6.3,6.2,5.9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2452,2452,0,0,-0.4019,55,0,0,2,0,2,0,25.65243179,25.54982206,2.5271985,120,7,6.7,6.8,7.2,6.9,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3070,2991,0,1,-0.4588,51,0,0,1,0,1,0,25.65243179,67.41459075,3.777616802,112,7.2,7,7.1,7.5,7.2,7.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3434,3434,1,1,0.2023,32,0,0,0,0,0,0,25.65243179,74.49466192,2.798351271,96,5.2,5,5.2,5.6,5.2,5.8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,4,0,16,-0.5719,55,0,0,1,0,1,0,25.65243179,44.12218268,0.667616435,131,7.1,6.7,6.8,7.3,7,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2490,2476,0,0,0.3612,38,0,0,0,0,0,0,26.17906683,33.37831021,2.359032171,89,4.5,4.4,4.6,5.3,5.1,5.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2470,2454,0,6,-0.9349,44,0,0,0,0,0,0,26.31178707,39.02915082,3.236115465,98,6.6,6.4,6.4,6.7,6.4,6.6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2491,2470,0,2,-0.9132,53,0,0,0,0,0,0,26.31178707,91.21419518,3.310839011,88,5.4,5.6,5.5,4.7,5,5.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2286,1360,0,2,0.6249,64,0,0,1,1,1,1,26.40261628,54.18822674,3.828988909,123,7.6,7.4,7.4,7.9,7.6,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2402,2362,0,0,0.4939,59,0,0,3,0,5,0,26.40261628,69.02398256,3.582347387,117,7,6.9,6.7,6.9,6.8,6.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1602,1602,0,2,0.7184,63,0,0,0,0,0,0,26.41221374,27.95732824,3.330679356,105,6.4,5.6,4.8,7.1,6.7,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2626,2515,0,1,0.5499,39,0,0,2,0,4,0,26.41221374,54.40916031,3.897087598,115,6.2,6.1,6.2,6.3,6.3,6.5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2545,2545,0,2,-0.2263,45,0,0,0,0,0,0,26.41221374,29.31755725,3.211951141,92,4.9,4.5,4.8,5.6,4.8,5.6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,2623,0,1,0.5334,45,0,0,0,0,0,0,26.41221374,75.5389313,3.795592109,105,6,5.9,5.9,7,6.6,6.5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2681,2681,0,2,-0.886,19,0,0,0,0,0,0,26.41221374,49.65496183,3.430830294,97,5.3,4.8,5,6.4,5.9,6.1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2898,2896,0,4,0.5859,11,0,0,0,0,0,0,26.41221374,111.9877863,4.159658069,83,2.8,2.6,2.9,3.2,2.9,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3007,3004,0,0,0.9382,44,0,0,0,0,0,0,26.41221374,31.56259542,3.157292729,100,6.1,5.9,5.7,6,5.7,5.8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3214,3211,1,2,-0.8316,33,0,0,0,0,0,0,26.41221374,93.36717557,3.944216738,102,5.1,4.9,4.9,5.2,4.9,5.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
909,909,0,1,0.9468,38,0,0,1,0,1,0,26.41221374,18.09236641,2.873348978,123,5.9,5.7,6,7.1,7,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,2625,0,2,0.3382,25,0,0,0,0,0,0,26.46537842,97.64331723,4.271036597,95,5.3,5.2,5.3,6.4,5.9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2756,2730,0,2,0.7463,29,0,0,0,0,0,0,26.46537842,96.9468599,4.39528378,95,6.1,5.7,5.5,6.6,6.2,5.9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2494,2478,0,2,-0.0516,55,0,0,1,1,1,1,26.46878825,41.60893513,3.574588249,111,6.2,6,5.9,5.9,5.7,5.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867,2663,0,3,-0.8304,41,0,0,0,0,0,0,26.46878825,163.5771114,4.961624175,99,6.4,5.9,5.6,6.7,6.1,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2781,2781,0,2,0.7003,54,0,0,2,0,2,0,26.46878825,31.23317013,3.417465799,109,6.8,6.7,6.8,6.8,6.8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3003,3003,0,5,0.9652,47,0,0,2,2,8,2,26.46878825,70.93635251,3.865972659,94,6.6,6.2,6.3,6.9,6.6,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3019,3019,0,2,0.9194,56,0,0,1,1,1,1,26.46878825,41.50305998,3.654402673,124,7.2,6.9,6.9,7.3,7,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,76,0,1,-0.34,63,1,0,2,0,2,0,26.52666667,10.84133333,1.135908073,86,6.3,5.9,6,6.6,6.2,6.4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3330,2933,0,4,0,66,1,0,1,1,1,1,26.59901599,187.895449,4.820747671,132,7.2,7,6.9,7.6,7.4,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
